Trial,entani論文のCommonGround_wᴸ,解の非唯一性考慮のCommonGround_wᴸ,entani論文のCommonGround_wᵁ,解の非唯一性考慮のCommonGround_wᵁ,entani論文のCommonGround_wᴸ_1,解の非唯一性考慮のCommonGround_wᴸ_1,entani論文のCommonGround_wᵁ_1,解の非唯一性考慮のCommonGround_wᵁ_1,entani論文のCommonGround_wᴸ_2,解の非唯一性考慮のCommonGround_wᴸ_2,entani論文のCommonGround_wᵁ_2,解の非唯一性考慮のCommonGround_wᵁ_2,entani論文のCommonGround_wᴸ_3,解の非唯一性考慮のCommonGround_wᴸ_3,entani論文のCommonGround_wᵁ_3,解の非唯一性考慮のCommonGround_wᵁ_3
813,"[0.2222222139555566, 0.2222222139555566, 0.2222222142222226, 0.2222222142222226, 0.11111110764444525]","[0.22222222055555557, 0.22222222055555557, 0.2222222205555556, 0.2222222205555556, 0.2222221888888897]","[0.2222222295555531, 0.2222222142222226, 0.2222222179555581, 0.2222222152888905, 0.1111111436444415]","[0.2222222205555556, 0.2222222205555556, 0.22222223722222198, 0.22222223555555518, 0.22222222055555557]","[0.2222222139555566, 0.2222222139555566, 0.2222222179555581, 0.11111110897777905, 0.11111110764444525]","[0.22222222055555557, 0.22222222055555557, 0.2222222205555556, 0.11111111777777759, 0.11111111777777759]","[0.2222222295555531, 0.2222222295555531, 0.2222222179555581, 0.2222222152888905, 0.2222222139555566]","[0.2222222205555556, 0.2222222205555556, 0.22222223555555518, 0.22222223555555518, 0.22222222055555557]","[0.2222221962222234, 0.11111112511111049, 0.2222222142222226, 0.2222222142222226, 0.1111111071111113]","[0.2222222205555556, 0.1111111102777778, 0.2222222205555556, 0.2222222205555556, 0.11111111777777759]","[0.22222225022222097, 0.2222222142222226, 0.2222222142222226, 0.2222222142222226, 0.2222221962222234]","[0.2222222205555556, 0.2222222205555556, 0.22222223722222198, 0.22222223555555518, 0.22222226472221843]","[0.2222222139555566, 0.08333333819999873, 0.2222222142222226, 0.2222222142222226, 0.11111110764444525]","[0.22222222055555557, 0.08333332666666682, 0.2222222205555556, 0.2222222205555556, 0.11111111777777759]","[0.2500000145999962, 0.2222222142222226, 0.2222222179555581, 0.2222222152888905, 0.2222222139555566]","[0.24999998000000048, 0.2222222205555556, 0.22222223722222198, 0.22222223555555518, 0.22222222055555557]"
814,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
815,"[0.22222221899240785, 0.11111110949620392, 0.2222222212284336, 0.22222221613526535, 0.1111111106142168]","[0.2222222102454782, 0.11111115901808731, 0.2222221882687342, 0.2222222102454782, 0.1111110941343671]","[0.22222221899240785, 0.22222223079365086, 0.22222222905452066, 0.2222222212284336, 0.2222222212284336]","[0.22222229710594238, 0.2222222102454782, 0.2222221882687342, 0.2222222102454782, 0.2222222102454782]","[0.22222221899240785, 0.11111110949620392, 0.2222222212284336, 0.11111111539682543, 0.1111111106142168]","[0.2222222102454782, 0.11111114855297119, 0.2222221882687342, 0.11111111007170535, 0.1111110941343671]","[0.22222221899240785, 0.22222223079365086, 0.22222222905452066, 0.2222222212284336, 0.2222222212284336]","[0.22222229710594238, 0.2222222102454782, 0.2222221882687342, 0.2222222102454782, 0.2222222102454782]","[0.22222221899240785, 0.11111110949620392, 0.22222221613526535, 0.22222221613526535, 0.11111110806763268]","[0.2222222102454782, 0.11111115901808731, 0.2222221882687342, 0.2222222102454782, 0.1111110941343671]","[0.22222221899240785, 0.22222223079365086, 0.22222221613526535, 0.2222222212284336, 0.2222222212284336]","[0.22222229710594238, 0.2222222102454782, 0.2222221882687342, 0.2222222102454782, 0.2222222102454782]","[0.2222222212284336, 0.08333333212215303, 0.22222222905452066, 0.22222221613526535, 0.1111111106142168]","[0.2222222102454782, 0.08333335330426338, 0.2222221882687342, 0.2222221882687342, 0.1111110941343671]","[0.24999999636645912, 0.22222223079365086, 0.22222222905452066, 0.2222222212284336, 0.2222222212284336]","[0.2500000599127901, 0.2222222102454782, 0.2222221882687342, 0.2222221882687342, 0.2222222102454782]"
816,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
817,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
818,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
819,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
820,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
821,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
822,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
823,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
824,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
825,"[0.22222222040404044, 0.11111110838383853, 0.22222222040404044, 0.22222222040404044, 0.11111111020202022]","[0.22222221565432074, 0.11111112967901299, 0.22222220879012322, 0.22222220879012322, 0.11111111511111123]","[0.22222223040404007, 0.22222222858585838, 0.22222222040404044, 0.22222222040404044, 0.22222222040404044]","[0.22222225068209941, 0.22222223022222246, 0.22222223022222246, 0.22222220879012322, 0.22222221565432074]","[0.22222221585858465, 0.11111110838383853, 0.22222222040404044, 0.11111111747474792, 0.11111111020202022]","[0.22222221565432074, 0.11111112534104971, 0.22222221565432074, 0.11111111511111123, 0.11111111511111123]","[0.22222221585858465, 0.22222222858585838, 0.22222223494949583, 0.22222222040404044, 0.22222222040404044]","[0.22222225068209941, 0.22222223022222246, 0.22222223022222246, 0.22222220879012322, 0.22222221565432074]","[0.22222222040404044, 0.08333333469696964, 0.22222222040404044, 0.22222222040404044, 0.11111111020202022]","[0.22222221565432074, 0.0833333363333334, 0.22222220879012322, 0.22222220879012322, 0.11111111511111123]","[0.25000000409090894, 0.22222222858585838, 0.22222222040404044, 0.22222222040404044, 0.22222222040404044]","[0.2500000090000002, 0.22222223022222246, 0.22222223022222246, 0.22222220879012322, 0.22222221565432074]","[0.22222222040404044, 0.11111110838383853, 0.22222222040404044, 0.22222222040404044, 0.11111111020202022]","[0.22222221565432074, 0.11111112967901299, 0.22222220879012322, 0.22222220879012322, 0.11111111511111123]","[0.22222223040404007, 0.22222222040404044, 0.22222222040404044, 0.22222222040404044, 0.22222222040404044]","[0.22222225068209941, 0.22222223022222246, 0.22222223022222246, 0.22222220879012322, 0.22222221565432074]"
826,"[0.22222221555555563, 0.11111110777777781, 0.22222221555555563, 0.22222221555555563, 0.11111111444444466]","[0.22222222074305548, 0.11111111267361165, 0.22222221651388874, 0.22222222509722192, 0.11111111254861096]","[0.22222221555555563, 0.22222221555555563, 0.22222221555555563, 0.22222223888888837, 0.22222221555555563]","[0.22222222997222327, 0.22222222509722192, 0.22222222509722192, 0.22222222509722192, 0.22222222497222224]","[0.22222219555555417, 0.08333334333333363, 0.22222221555555563, 0.22222219555555417, 0.11111111444444466]","[0.22222222074305548, 0.08333333120833346, 0.22222221651388874, 0.22222222509722192, 0.11111111254861096]","[0.2500000300000009, 0.22222221555555563, 0.22222221555555563, 0.22222219555555417, 0.22222221555555563]","[0.2499999936250004, 0.22222222509722192, 0.22222222509722192, 0.22222222509722192, 0.22222222497222224]","[0.22222221555555563, 0.11111110777777781, 0.22222221555555563, 0.22222221555555563, 0.11111111444444466]","[0.22222222074305548, 0.11111111267361165, 0.22222222074305548, 0.22222222509722192, 0.11111111254861096]","[0.22222221555555563, 0.22222221555555563, 0.22222221555555563, 0.22222223888888837, 0.22222221555555563]","[0.22222222997222327, 0.22222222509722192, 0.22222222509722192, 0.22222222509722192, 0.22222222074305548]","[0.22222221555555563, 0.11111110777777781, 0.22222221555555563, 0.22222221555555563, 0.05555555888888884]","[0.22222222074305548, 0.11111111267361165, 0.22222221651388874, 0.22222222509722192, 0.05555555330555548]","[0.22222221555555563, 0.22222221555555563, 0.22222221555555563, 0.2777777944444442, 0.22222221555555563]","[0.22222222997222327, 0.22222222509722192, 0.22222222509722192, 0.2777777665277774, 0.22222222497222224]"
827,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
828,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
829,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
830,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
831,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
832,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
833,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
834,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
835,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
836,"[0.22222221928104563, 0.11111110890522925, 0.2222222210457516, 0.22222221928104563, 0.11111110964052281]","[0.22222221606837608, 0.11111113415306924, 0.22222221606837608, 0.22222221606837608, 0.11111110803418804]","[0.22222223148692788, 0.22222222898692834, 0.2222222210457516, 0.22222221928104563, 0.22222221928104563]","[0.2222222603603343, 0.2222222176418026, 0.22222221606837608, 0.22222221606837608, 0.22222221606837608]","[0.22222221928104563, 0.08333333509803925, 0.2222222210457516, 0.22222221928104563, 0.11111110964052281]","[0.22222221606837608, 0.08333333794871794, 0.22222221606837608, 0.22222221606837608, 0.11111110803418804]","[0.25000000529411776, 0.22222222898692834, 0.2222222210457516, 0.22222221928104563, 0.22222221928104563]","[0.25000001384615383, 0.22222221606837608, 0.22222221606837608, 0.22222221606837608, 0.22222221606837608]","[0.22222221928104563, 0.06666666843137262, 0.22222221928104563, 0.22222221928104563, 0.11111110964052281]","[0.22222221606837608, 0.06666667035897435, 0.22222221606837608, 0.22222221606837608, 0.11111110803418804]","[0.26666667372549047, 0.22222222898692834, 0.22222221928104563, 0.22222221928104563, 0.22222221928104563]","[0.2666666814358974, 0.2222222176418026, 0.22222221606837608, 0.22222221606837608, 0.22222221606837608]","[0.22222221928104563, 0.11111110890522925, 0.2222222210457516, 0.22222221928104563, 0.11111110964052281]","[0.22222221606837608, 0.11111113415306924, 0.22222221606837608, 0.22222221606837608, 0.11111110803418804]","[0.22222223148692788, 0.2222222210457516, 0.2222222210457516, 0.22222221928104563, 0.22222221928104563]","[0.2222222603603343, 0.2222222176418026, 0.22222221606837608, 0.22222221606837608, 0.22222221606837608]"
837,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
838,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
839,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
840,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
841,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
842,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
843,"[0.22222221863840705, 0.11111110267180507, 0.22222221863840705, 0.22222221863840705, 0.11111110931920352]","[0.22222221055555602, 0.11111113289972861, 0.22222222043360393, 0.2222222255555554, 0.1111111127777777]","[0.22222221863840705, 0.22222222360950528, 0.22222221863840705, 0.22222223251123957, 0.22222222754014131]","[0.2222222518055549, 0.2222222255555554, 0.2222222255555554, 0.2222222255555554, 0.22222221055555602]","[0.22222221863840705, 0.11111110267180507, 0.22222221863840705, 0.22222221863840705, 0.11111111625561979]","[0.22222221055555602, 0.11111113289972861, 0.22222222043360393, 0.2222222255555554, 0.1111111127777777]","[0.22222221863840705, 0.22222222360950528, 0.22222221863840705, 0.22222223251123957, 0.22222222754014131]","[0.2222222518055549, 0.2222222255555554, 0.2222222255555554, 0.2222222255555554, 0.22222221055555602]","[0.22222221863840705, 0.08333333032755302, 0.22222221863840705, 0.22222222360950528, 0.11111110931920352]","[0.22222221055555602, 0.08333333458333328, 0.22222222043360393, 0.2222222255555554, 0.1111111127777777]","[0.24999999098265907, 0.22222222360950528, 0.22222221863840705, 0.22222223251123957, 0.22222222754014131]","[0.2500000037499998, 0.2222222255555554, 0.2222222255555554, 0.2222222255555554, 0.22222221055555602]","[0.22222221863840705, 0.05555555503532439, 0.22222221863840705, 0.22222221863840705, 0.11111110931920352]","[0.22222221055555602, 0.05555555388888897, 0.2222222255555554, 0.2222222255555554, 0.1111111127777777]","[0.27777777517662194, 0.22222222360950528, 0.22222221863840705, 0.22222223251123957, 0.22222221863840705]","[0.2777777694444449, 0.2222222255555554, 0.2222222255555554, 0.2222222255555554, 0.2222222255555554]"
844,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
845,E,"[0.23076921743006962, 0.11538460871503481, 0.23076921743006962, 0.23076921743006962, 0.11538460871503481]",r,"[0.23076921743006962, 0.2115384950057415, 0.23076925911276286, 0.23076921743006962, 0.21153847598630568]",E,"[0.2307692125228804, 0.07692307084096013, 0.23076921743006962, 0.23076921743006962, 0.07692308637092096]",r,"[0.2307692125228804, 0.23076921743006962, 0.23076925911276286, 0.23076921743006962, 0.23076924009332694]",E,"[0.23076921743006962, 0.11538460871503481, 0.23076921743006962, 0.11538462955638143, 0.11538460871503481]",r,"[0.23076921743006962, 0.23076921743006962, 0.23076925911276286, 0.23076921743006962, 0.23076921743006962]",E,"[0.21153847598630568, 0.11538460871503481, 0.23076921965617692, 0.23076921743006962, 0.07692308637092096]",r,"[0.23076921743006962, 0.23076921965617692, 0.23076925911276286, 0.23076921743006962, 0.21153847598630568]"
846,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
847,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
848,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
849,"[0.22222222222222213, 0.11111111111111147, 0.22222221222222197, 0.22222221222222197, 0.11111111111111106]","[0.22222221055555597, 0.11111112777777712, 0.22222222555555543, 0.22222222555555543, 0.11111111277777772]","[0.22222222222222213, 0.22222221222222197, 0.22222222222222213, 0.22222222222222213, 0.22222222222222213]","[0.22222225180555463, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543, 0.22222221055555597]","[0.22222222222222213, 0.05555555555555562, 0.22222221222222197, 0.22222221222222197, 0.11111111111111106]","[0.22222221055555597, 0.055555553888888956, 0.22222222555555543, 0.22222222555555543, 0.11111111277777772]","[0.2777777777777781, 0.22222221222222197, 0.22222222222222213, 0.22222222222222213, 0.22222222222222213]","[0.27777776944444477, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543]","[0.22222222222222213, 0.11111111111111147, 0.22222221222222197, 0.22222221222222197, 0.11111111111111106]","[0.22222221055555597, 0.11111112777777712, 0.22222222555555543, 0.22222222555555543, 0.11111111277777772]","[0.22222222222222213, 0.22222221222222197, 0.22222222222222213, 0.22222222222222213, 0.22222222222222213]","[0.22222225180555463, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543, 0.22222221055555597]","[0.22222222222222213, 0.055555555555555615, 0.22222221222222197, 0.22222221222222194, 0.11111111111111106]","[0.22222221055555597, 0.055555553888888956, 0.22222222555555543, 0.22222222555555543, 0.11111111277777772]","[0.27777777777777807, 0.22222221222222197, 0.22222222222222213, 0.22222222222222213, 0.22222222222222213]","[0.27777776944444477, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543, 0.22222222555555543]"
850,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
851,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
852,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
853,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
854,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
855,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
856,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
857,"[0.22222222022222232, 0.11111110711111144, 0.22222222022222232, 0.22222222022222232, 0.11111111011111116]","[0.22222221722222216, 0.11111112211111099, 0.22222221722222216, 0.22222221722222216, 0.11111111311111115]","[0.22222222922222176, 0.22222222922222196, 0.22222222022222232, 0.22222222022222232, 0.22222222022222232]","[0.22222224422222261, 0.2222222262222223, 0.2222222262222223, 0.22222221722222216, 0.22222221722222216]","[0.22222222022222232, 0.111111113111111, 0.22222222022222232, 0.22222222022222232, 0.11111111011111116]","[0.22222221722222216, 0.11111112211111099, 0.22222221722222216, 0.22222221722222216, 0.11111111311111115]","[0.222222226222222, 0.22222222922222196, 0.22222222022222232, 0.22222222022222232, 0.22222222022222232]","[0.22222224422222261, 0.2222222262222223, 0.2222222262222223, 0.22222221722222216, 0.22222221722222216]","[0.22222222022222232, 0.08333333483333323, 0.22222221222222166, 0.22222222022222232, 0.11111111011111116]","[0.22222221722222216, 0.08333333483333337, 0.2222222154575164, 0.2222222154575164, 0.11111111311111115]","[0.2500000044999997, 0.22222222922222196, 0.22222222022222232, 0.22222222022222232, 0.22222222022222232]","[0.2500000045000001, 0.2222222154575164, 0.2222222262222223, 0.22222221722222216, 0.22222221722222216]","[0.22222222022222232, 0.11111110711111144, 0.22222222022222232, 0.22222222022222232, 0.11111111011111116]","[0.22222221722222216, 0.11111112211111131, 0.22222221722222216, 0.22222221722222216, 0.11111111311111115]","[0.22222222922222176, 0.22222222022222232, 0.22222222022222232, 0.22222222022222232, 0.22222222022222232]","[0.22222224422222261, 0.2222222262222223, 0.2222222262222223, 0.22222221722222216, 0.22222221722222216]"
858,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
859,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
860,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
861,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
862,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
863,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
864,E,"[0.2307692006804649, 0.11538464202293, 0.23076928404586, 0.17692306801464452, 0.17692306801464452]",r,"[0.23076928404586, 0.11538476119601991, 0.23076928404586003, 0.1769230859184919, 0.1769230859184919]",E,"[0.1769230859184919, 0.11538464202293, 0.23076928404586, 0.17692306801464452, 0.17692306801464452]",r,"[0.23076928404586, 0.23076928404586, 0.35384613602928905, 0.1769230859184919, 0.1769230859184919]",E,"[0.2307692006804649, 0.11538464202293, 0.23076928404586, 0.11538464202293001, 0.11538460034023244]",r,"[0.23076928404586, 0.23076928404586, 0.23076928404586003, 0.2307692006804649, 0.2307692006804649]",E,"[0.2307691686131635, 0.07692309468195332, 0.23076928404586, 0.11538464202293001, 0.07692305620438783]",r,"[0.23076928404586, 0.23076928404586, 0.23076928404586003, 0.2307691686131635, 0.2307691686131635]"
865,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
866,"[0.22222222685636855, 0.11111111074525773, 0.22222220868563702, 0.22222221777100262, 0.11111110434281851]","[0.2222222222222222, 0.11111110231111103, 0.2222222222222222, 0.22222222183333334, 0.1111111061111111]","[0.22222223222222123, 0.22222221777100262, 0.22222220868563702, 0.2222222396612471, 0.22222222685636855]","[0.2222222222222222, 0.2222222201111111, 0.2222222222222222, 0.22222222722222224, 0.2222222222222222]","[0.22222222685636855, 0.11111111074525773, 0.22222220868563702, 0.22222221777100262, 0.11111111983062355]","[0.2222222222222222, 0.11111110231111103, 0.2222222222222222, 0.22222222183333334, 0.11111111361111112]","[0.22222223222222123, 0.22222221777100262, 0.22222220868563702, 0.2222222396612471, 0.22222222685636855]","[0.2222222222222222, 0.2222222201111111, 0.2222222222222222, 0.22222222722222224, 0.2222222222222222]","[0.22222221777100262, 0.11111111074525773, 0.22222221777100262, 0.22222221777100262, 0.11111111074525785]","[0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.1111111061111111]","[0.22222223222222123, 0.22222221777100262, 0.22222221777100262, 0.2222222214905157, 0.22222221777100262]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.22222222722222224, 0.2222222222222222]","[0.22222222685636855, 0.06666666495934948, 0.22222220868563702, 0.22222221777100262, 0.11111110434281851]","[0.2222222122222222, 0.06666666966666669, 0.2222222122222222, 0.22222222183333334, 0.1111111061111111]","[0.2666666598373979, 0.22222221777100262, 0.22222220868563702, 0.2222222396612471, 0.22222222685636855]","[0.26666667866666677, 0.2222222201111111, 0.2222222122222222, 0.22222222722222224, 0.2222222122222222]"
867,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
868,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
869,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
870,"[0.2222222127627621, 0.11111110638138105, 0.22222222006005987, 0.22222221154654664, 0.11111111003002994]","[0.22222221170714465, 0.11111110585357233, 0.22222221170714465, 0.2222222287665701, 0.11111113611199602]","[0.2222222127627621, 0.22222222492492513, 0.22222222492492505, 0.22222222492492513, 0.22222222600600544]","[0.22222221170714465, 0.22222221170714465, 0.22222221170714465, 0.22222225184603245, 0.22222224196556833]","[0.22222222006005987, 0.08333333103603607, 0.22222222006005987, 0.22222222492492513, 0.11111111003002994]","[0.22222221170714465, 0.08333332362031365, 0.22222221170714465, 0.2222222287665701, 0.11111112592301622]","[0.24999999310810822, 0.22222222492492513, 0.22222222492492513, 0.22222222492492513, 0.22222222600600544]","[0.24999997086094095, 0.22222221170714465, 0.22222221170714465, 0.22222225184603245, 0.22222224196556833]","[0.2222222127627621, 0.11111110638138105, 0.22222222006005987, 0.11111111611111152, 0.11111111003002994]","[0.22222221170714465, 0.11111110585357233, 0.22222221170714465, 0.11111110585357233, 0.11111112592301622]","[0.2222222127627621, 0.22222223222222304, 0.22222222492492505, 0.22222222006005987, 0.22222222600600544]","[0.22222221170714465, 0.22222221170714465, 0.22222221170714465, 0.22222225184603245, 0.22222221170714465]","[0.2222222127627621, 0.11111110638138105, 0.22222222492492505, 0.22222221154654664, 0.11111111246246252]","[0.22222221170714465, 0.11111110585357233, 0.22222221170714465, 0.2222222287665701, 0.11111113611199602]","[0.2222222127627621, 0.22222222492492513, 0.22222222492492505, 0.22222222492492513, 0.22222222600600544]","[0.22222221170714465, 0.22222221170714465, 0.22222221170714465, 0.22222225184603245, 0.22222224196556833]"
871,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
872,E,E,r,r,E,E,r,r,E,E,r,r,E,E,r,r
